"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
1530266.92276564,9.35592967015691,12.2513199353125,9.25805610488169,8.24856156599708,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1
337528.079153582,8.92169669200666,12.0736803209875,10.882725642994,11.6669899481349,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5790943.0648227,12.8378899395466,12.6297071401495,10.7583265695721,7.44252634048462,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4538250.47197411,11.6531179335434,7.23325838125311,9.76943055051379,9.89862007740885,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2087919.70960006,10.8211096532177,6.28952581947669,7.76748090144247,10.84765092819,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0
310531.334272246,7.5954782711342,9.58765321690589,9.07563261175528,9.54522736230865,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2464832.09690978,11.3791307932697,10.9897057919297,6.98051065928303,12.966354187578,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0
1116215.91292122,11.1461911962833,7.25426393258385,11.0591085725464,7.02230580500327,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1
1411480.60819746,9.60170942661352,7.87065803958103,8.28641482605599,9.88001450779848,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
508736.544003014,7.42509346152656,11.4804996261373,10.0877524281386,11.7165364508983,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0
4065818.86206475,10.7441324612591,9.97956857318059,10.2790235599969,12.5396511740983,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1
1961926.44644867,9.92970851692371,12.1575756371021,12.7508631011005,10.6409270947333,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
2595188.06732702,10.966051717056,11.6262316887733,11.2416146679316,8.83910737233236,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1147144.50827955,9.40109200123698,7.51136692962609,10.0849333021324,7.43478269246407,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
3910240.21897193,10.4696177043952,7.33889495348558,12.4085522461683,12.0185841808561,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1
3624419.16972778,12.8630390171893,11.5487083296757,11.1789297023788,7.815473532537,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1580650.94567113,8.82438722834922,12.6717888023704,10.0242820305284,10.6394296798389,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0
641479.381438763,8.86500333365984,11.0059066598769,10.6030844040215,6.65378283569589,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
1766661.24279658,12.6564767374657,9.28862891183235,6.01407954050228,12.029786256142,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
1778650.8455545,7.5382973048836,9.69906143494882,7.60014523030259,11.2780159523245,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
2930758.44928506,9.51763167232275,7.1764729693532,7.81897629564628,12.6457677511498,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1
1405974.8682666,9.41142658982426,8.32882432220504,12.7074889780488,7.53431014134549,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
5028863.70217158,11.9624098385684,8.06975547061302,6.10857762629166,12.3888991458807,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
982446.847486229,9.13251833058894,6.98150740819983,11.2834498859011,10.3408450677525,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
1567685.18276251,6.12626339215785,11.309969443595,6.59603163809516,11.480969090946,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
707325.708760197,11.2202513983939,6.93163322797045,7.36823359481059,10.0773210530169,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
457076.84802143,7.65217435942031,11.0912095555104,10.7405550233088,9.76316525181755,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0
2796506.67193806,12.1095199664123,10.6280985036865,10.1080166778993,12.6086045415141,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3240289.44444856,11.6515248827636,8.11224740929902,10.6364911617711,7.39288469892927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2281444.47340993,10.9562369170599,11.0754194562323,9.01631821831688,9.55629433249123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
318855.973977719,8.4400710305199,9.32367373094894,12.2971658969764,12.2558855395764,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1639330.10998502,9.53097391570918,10.4476420467254,6.84788404754363,11.5071108674165,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4191679.98839405,12.399658403825,10.4303842212539,10.7822857392021,11.9446513047442,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
295411.120932177,6.10396038950421,6.38508060527965,9.69001964130439,11.9806849828456,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
1378477.14467355,9.70594694488682,12.7046964783221,10.1518276336137,12.1695440984331,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0
643496.478800258,7.54392611049116,11.3525073397905,9.561104162829,7.92836359585635,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
1474765.75257909,7.17863021953963,12.2798881127965,9.33950794115663,8.87589054182172,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2991672.07297564,7.70472944760695,7.03849392291158,9.0714608146809,8.32721929228865,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
727385.230824101,7.38044954836369,10.3779765921645,10.8198366914876,7.78510926035233,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0
2128757.60004852,7.37617592210881,7.32405459927395,10.6040187506005,11.6580593925901,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
